,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
3503704,2008,6,11,3,1421.0,1340,1635.0,1555,AA,1447,N258AA,134.0,135.0,106.0,40.0,41.0,ORD,MSY,837,3.0,25.0,0,N,0,40.0,0.0,0.0,0.0,0.0
3503705,2008,6,12,4,1353.0,1340,1617.0,1555,AA,1447,N450AA,144.0,135.0,107.0,22.0,13.0,ORD,MSY,837,5.0,32.0,0,N,0,13.0,0.0,9.0,0.0,0.0
3503706,2008,6,13,5,1416.0,1340,1732.0,1555,AA,1447,N406AA,196.0,135.0,173.0,97.0,36.0,ORD,MSY,837,3.0,20.0,0,N,0,0.0,0.0,61.0,0.0,36.0
3503707,2008,6,14,6,1346.0,1340,1551.0,1555,AA,1447,N440AA,125.0,135.0,110.0,-4.0,6.0,ORD,MSY,837,2.0,13.0,0,N,0,,,,,
3503708,2008,6,15,7,1655.0,1340,1924.0,1555,AA,1447,N504AA,149.0,135.0,126.0,209.0,195.0,ORD,MSY,837,3.0,20.0,0,N,0,0.0,0.0,24.0,0.0,185.0
3503709,2008,6,16,1,1406.0,1340,1614.0,1555,AA,1447,N4WKAA,128.0,135.0,107.0,19.0,26.0,ORD,MSY,837,4.0,17.0,0,N,0,10.0,0.0,0.0,0.0,9.0
3503710,2008,6,17,2,1530.0,1340,1737.0,1555,AA,1447,N495AA,127.0,135.0,113.0,102.0,110.0,ORD,MSY,837,4.0,10.0,0,N,0,85.0,0.0,0.0,0.0,17.0
3503711,2008,6,18,3,1415.0,1340,1616.0,1555,AA,1447,N441AA,121.0,135.0,104.0,21.0,35.0,ORD,MSY,837,2.0,15.0,0,N,0,6.0,0.0,0.0,0.0,15.0
3503712,2008,6,19,4,1459.0,1340,1720.0,1555,AA,1447,N521AA,141.0,135.0,113.0,85.0,79.0,ORD,MSY,837,4.0,24.0,0,N,0,0.0,0.0,6.0,0.0,79.0
3503714,2008,6,21,6,1357.0,1340,1605.0,1555,AA,1447,N523AA,128.0,135.0,110.0,10.0,17.0,ORD,MSY,837,4.0,14.0,0,N,0,,,,,
3503715,2008,6,22,7,1406.0,1340,1615.0,1555,AA,1447,N453AA,129.0,135.0,111.0,20.0,26.0,ORD,MSY,837,5.0,13.0,0,N,0,3.0,0.0,0.0,0.0,17.0
3503716,2008,6,23,1,1434.0,1340,1630.0,1555,AA,1447,N452AA,116.0,135.0,100.0,35.0,54.0,ORD,MSY,837,3.0,13.0,0,N,0,1.0,0.0,0.0,0.0,34.0
3503717,2008,6,24,2,1354.0,1340,1602.0,1555,AA,1447,N452AA,128.0,135.0,113.0,7.0,14.0,ORD,MSY,837,3.0,12.0,0,N,0,,,,,
3503718,2008,6,25,3,1629.0,1340,1845.0,1555,AA,1447,N236AA,136.0,135.0,110.0,170.0,169.0,ORD,MSY,837,2.0,24.0,0,N,0,94.0,0.0,1.0,0.0,75.0
3503719,2008,6,26,4,1524.0,1340,1740.0,1555,AA,1447,N430AA,136.0,135.0,111.0,105.0,104.0,ORD,MSY,837,2.0,23.0,0,N,0,101.0,0.0,4.0,0.0,0.0
3503720,2008,6,27,5,1350.0,1340,1613.0,1555,AA,1447,N262AA,143.0,135.0,109.0,18.0,10.0,ORD,MSY,837,4.0,30.0,0,N,0,0.0,0.0,18.0,0.0,0.0
3503721,2008,6,28,6,1414.0,1340,1631.0,1555,AA,1447,N248AA,137.0,135.0,118.0,36.0,34.0,ORD,MSY,837,4.0,15.0,0,N,0,12.0,0.0,2.0,0.0,22.0
3503722,2008,6,29,7,1403.0,1340,1619.0,1555,AA,1447,N448AA,136.0,135.0,111.0,24.0,23.0,ORD,MSY,837,4.0,21.0,0,N,0,7.0,0.0,1.0,0.0,16.0
3503727,2008,6,4,3,1137.0,1050,1419.0,1335,AA,1448,N538AA,102.0,105.0,84.0,44.0,47.0,ORD,DCA,612,5.0,13.0,0,N,0,15.0,0.0,0.0,0.0,29.0
3503728,2008,6,5,4,1108.0,1050,1353.0,1335,AA,1448,N489AA,105.0,105.0,85.0,18.0,18.0,ORD,DCA,612,3.0,17.0,0,N,0,0.0,0.0,18.0,0.0,0.0
3503730,2008,6,7,6,1116.0,1050,1418.0,1335,AA,1448,N590AA,122.0,105.0,81.0,43.0,26.0,ORD,DCA,612,6.0,35.0,0,N,0,0.0,0.0,17.0,0.0,26.0
3503736,2008,6,13,5,1125.0,1050,1407.0,1335,AA,1448,N413AA,102.0,105.0,84.0,32.0,35.0,ORD,DCA,612,7.0,11.0,0,N,0,5.0,0.0,0.0,0.0,27.0
3503737,2008,6,14,6,1113.0,1050,1357.0,1335,AA,1448,N404AA,104.0,105.0,88.0,22.0,23.0,ORD,DCA,612,6.0,10.0,0,N,0,12.0,0.0,0.0,0.0,10.0
3503738,2008,6,15,7,1208.0,1050,1442.0,1335,AA,1448,N274AA,94.0,105.0,80.0,67.0,78.0,ORD,DCA,612,4.0,10.0,0,N,0,0.0,0.0,67.0,0.0,0.0
3503739,2008,6,16,1,1136.0,1050,1415.0,1335,AA,1448,N4WAAA,99.0,105.0,78.0,40.0,46.0,ORD,DCA,612,6.0,15.0,0,N,0,5.0,0.0,0.0,0.0,35.0
3503742,2008,6,19,4,1108.0,1050,1352.0,1335,AA,1448,N525AA,104.0,105.0,81.0,17.0,18.0,ORD,DCA,612,3.0,20.0,0,N,0,0.0,0.0,0.0,0.0,17.0
3503749,2008,6,26,4,1101.0,1050,1356.0,1335,AA,1448,N479AA,115.0,105.0,81.0,21.0,11.0,ORD,DCA,612,4.0,30.0,0,N,0,11.0,0.0,10.0,0.0,0.0
3503752,2008,6,29,7,1127.0,1050,1413.0,1335,AA,1448,N4YSAA,106.0,105.0,84.0,38.0,37.0,ORD,DCA,612,3.0,19.0,0,N,0,37.0,0.0,1.0,0.0,0.0
3503753,2008,6,30,1,1133.0,1050,1414.0,1335,AA,1448,N218AA,101.0,105.0,87.0,39.0,43.0,ORD,DCA,612,4.0,10.0,0,N,0,10.0,0.0,0.0,0.0,29.0
3503756,2008,6,3,2,1130.0,1115,1431.0,1335,AA,1450,N424AA,181.0,140.0,142.0,56.0,15.0,MSY,ORD,837,7.0,32.0,0,N,0,0.0,0.0,41.0,0.0,15.0
3503757,2008,6,4,3,1126.0,1115,1348.0,1335,AA,1450,N513AA,142.0,140.0,124.0,13.0,11.0,MSY,ORD,837,8.0,10.0,0,N,0,,,,,
3503758,2008,6,5,4,1150.0,1115,1406.0,1335,AA,1450,N480AA,136.0,140.0,119.0,31.0,35.0,MSY,ORD,837,8.0,9.0,0,N,0,0.0,0.0,31.0,0.0,0.0
3503759,2008,6,6,5,1126.0,1115,1421.0,1335,AA,1450,N520AA,175.0,140.0,118.0,46.0,11.0,MSY,ORD,837,8.0,49.0,0,N,0,0.0,0.0,46.0,0.0,0.0
3503760,2008,6,7,6,1127.0,1115,1404.0,1335,AA,1450,N576AA,157.0,140.0,134.0,29.0,12.0,MSY,ORD,837,9.0,14.0,0,N,0,0.0,0.0,17.0,0.0,12.0
3503761,2008,6,8,7,1148.0,1115,1611.0,1335,AA,1450,N521AA,263.0,140.0,127.0,156.0,33.0,MSY,ORD,837,9.0,127.0,0,N,0,0.0,0.0,156.0,0.0,0.0
3503762,2008,6,9,1,1121.0,1115,1352.0,1335,AA,1450,N476AA,151.0,140.0,118.0,17.0,6.0,MSY,ORD,837,4.0,29.0,0,N,0,0.0,0.0,17.0,0.0,0.0
3503765,2008,6,12,4,1151.0,1115,1417.0,1335,AA,1450,N4XBAA,146.0,140.0,117.0,42.0,36.0,MSY,ORD,837,12.0,17.0,0,N,0,0.0,0.0,6.0,0.0,36.0
3503766,2008,6,13,5,1132.0,1115,1417.0,1335,AA,1450,N442AA,165.0,140.0,151.0,42.0,17.0,MSY,ORD,837,5.0,9.0,0,N,0,0.0,0.0,42.0,0.0,0.0
3503768,2008,6,15,7,1238.0,1115,1507.0,1335,AA,1450,N561AA,149.0,140.0,132.0,92.0,83.0,MSY,ORD,837,8.0,9.0,0,N,0,0.0,0.0,64.0,0.0,28.0
3503780,2008,6,27,5,1158.0,1115,1418.0,1335,AA,1450,N402AA,140.0,140.0,115.0,43.0,43.0,MSY,ORD,837,9.0,16.0,0,N,0,0.0,0.0,34.0,0.0,9.0
3503784,2008,6,1,7,1527.0,1440,1858.0,1759,AA,1450,N442AA,151.0,139.0,95.0,59.0,47.0,ORD,EWR,719,10.0,46.0,0,N,0,0.0,0.0,59.0,0.0,0.0
3503786,2008,6,3,2,1515.0,1440,1826.0,1759,AA,1450,N424AA,131.0,139.0,91.0,27.0,35.0,ORD,EWR,719,21.0,19.0,0,N,0,0.0,0.0,7.0,0.0,20.0
3503787,2008,6,4,3,1602.0,1440,1924.0,1759,AA,1450,N441AA,142.0,139.0,93.0,85.0,82.0,ORD,EWR,719,19.0,30.0,0,N,0,0.0,0.0,3.0,0.0,82.0
3503788,2008,6,5,4,1551.0,1440,1904.0,1759,AA,1450,N481AA,133.0,139.0,110.0,65.0,71.0,ORD,EWR,719,12.0,11.0,0,N,0,0.0,0.0,5.0,0.0,60.0
3503789,2008,6,6,5,1509.0,1440,1857.0,1759,AA,1450,N520AA,168.0,139.0,128.0,58.0,29.0,ORD,EWR,719,8.0,32.0,0,N,0,0.0,0.0,42.0,0.0,16.0
3503790,2008,6,7,6,1533.0,1440,1836.0,1759,AA,1450,N576AA,123.0,139.0,93.0,37.0,53.0,ORD,EWR,719,4.0,26.0,0,N,0,0.0,0.0,37.0,0.0,0.0
3503792,2008,6,9,1,1723.0,1440,2032.0,1759,AA,1450,N453AA,129.0,139.0,96.0,153.0,163.0,ORD,EWR,719,5.0,28.0,0,N,0,114.0,0.0,0.0,0.0,39.0
3503793,2008,6,10,2,1807.0,1440,2308.0,1759,AA,1450,N478AA,241.0,139.0,110.0,309.0,207.0,ORD,EWR,719,13.0,118.0,0,N,0,0.0,0.0,276.0,0.0,33.0
3503796,2008,6,13,5,1643.0,1440,2032.0,1759,AA,1450,N581AA,169.0,139.0,98.0,153.0,123.0,ORD,EWR,719,9.0,62.0,0,N,0,111.0,0.0,30.0,0.0,12.0
3503797,2008,6,14,6,1535.0,1440,,1759,AA,1450,N580AA,,139.0,,,55.0,ORD,EWR,719,,125.0,0,N,1,,,,,
3503798,2008,6,15,7,1552.0,1440,1932.0,1759,AA,1450,N561AA,160.0,139.0,100.0,93.0,72.0,ORD,EWR,719,12.0,48.0,0,N,0,0.0,0.0,31.0,0.0,62.0
3503800,2008,6,17,2,1524.0,1440,1847.0,1759,AA,1450,N507AA,143.0,139.0,98.0,48.0,44.0,ORD,EWR,719,16.0,29.0,0,N,0,0.0,0.0,48.0,0.0,0.0
3503802,2008,6,19,4,1619.0,1440,1934.0,1759,AA,1450,N464AA,135.0,139.0,116.0,95.0,99.0,ORD,EWR,719,6.0,13.0,0,N,0,48.0,0.0,0.0,0.0,47.0
3503804,2008,6,21,6,1511.0,1440,1841.0,1759,AA,1450,N450AA,150.0,139.0,119.0,42.0,31.0,ORD,EWR,719,5.0,26.0,0,N,0,0.0,0.0,42.0,0.0,0.0
3503805,2008,6,22,7,1758.0,1440,2156.0,1759,AA,1450,N574AA,178.0,139.0,100.0,237.0,198.0,ORD,EWR,719,7.0,71.0,0,N,0,0.0,0.0,78.0,0.0,159.0
3503806,2008,6,23,1,1506.0,1440,1919.0,1759,AA,1450,N293AA,193.0,139.0,99.0,80.0,26.0,ORD,EWR,719,12.0,82.0,0,N,0,0.0,0.0,80.0,0.0,0.0
3503807,2008,6,24,2,1534.0,1440,1927.0,1759,AA,1450,N507AA,173.0,139.0,102.0,88.0,54.0,ORD,EWR,719,10.0,61.0,0,N,0,0.0,0.0,88.0,0.0,0.0
3503809,2008,6,26,4,1500.0,1440,2002.0,1759,AA,1450,N429AA,242.0,139.0,117.0,123.0,20.0,ORD,EWR,719,9.0,116.0,0,N,0,0.0,0.0,123.0,0.0,0.0
3503810,2008,6,27,5,1501.0,1440,1816.0,1759,AA,1450,N402AA,135.0,139.0,94.0,17.0,21.0,ORD,EWR,719,27.0,14.0,0,N,0,0.0,0.0,6.0,0.0,11.0
3503811,2008,6,28,6,1533.0,1440,1942.0,1759,AA,1450,N406AA,189.0,139.0,99.0,103.0,53.0,ORD,EWR,719,6.0,84.0,0,N,0,0.0,0.0,103.0,0.0,0.0
3503814,2008,6,1,7,1132.0,1125,1226.0,1220,AA,1451,N3BUAA,114.0,115.0,95.0,6.0,7.0,MIA,MSY,674,3.0,16.0,0,N,0,,,,,
3503815,2008,6,2,1,1219.0,1125,1319.0,1220,AA,1451,N3AHAA,120.0,115.0,94.0,59.0,54.0,MIA,MSY,674,6.0,20.0,0,N,0,0.0,54.0,5.0,0.0,0.0
3503820,2008,6,7,6,1216.0,1125,1311.0,1220,AA,1451,N3BMAA,115.0,115.0,95.0,51.0,51.0,MIA,MSY,674,3.0,17.0,0,N,0,17.0,0.0,0.0,0.0,34.0
3503825,2008,6,12,4,1310.0,1125,1357.0,1220,AA,1451,N3DGAA,107.0,115.0,92.0,97.0,105.0,MIA,MSY,674,2.0,13.0,0,N,0,97.0,0.0,0.0,0.0,0.0
3503826,2008,6,13,5,1213.0,1125,1318.0,1220,AA,1451,N3BAAA,125.0,115.0,103.0,58.0,48.0,MIA,MSY,674,4.0,18.0,0,N,0,48.0,0.0,10.0,0.0,0.0
3503831,2008,6,18,3,1219.0,1125,1537.0,1220,AA,1451,N3CPAA,258.0,115.0,92.0,197.0,54.0,MIA,MSY,674,6.0,160.0,0,N,0,0.0,0.0,197.0,0.0,0.0
3503832,2008,6,19,4,1205.0,1125,1312.0,1220,AA,1451,N3BNAA,127.0,115.0,99.0,52.0,40.0,MIA,MSY,674,3.0,25.0,0,N,0,12.0,0.0,12.0,0.0,28.0
3503838,2008,6,25,3,1301.0,1125,1353.0,1220,AA,1451,N3CSAA,112.0,115.0,96.0,93.0,96.0,MIA,MSY,674,4.0,12.0,0,N,0,93.0,0.0,0.0,0.0,0.0
3503839,2008,6,26,4,1131.0,1125,1236.0,1220,AA,1451,N3DDAA,125.0,115.0,104.0,16.0,6.0,MIA,MSY,674,5.0,16.0,0,N,0,6.0,0.0,10.0,0.0,0.0
3503842,2008,6,29,7,1145.0,1125,1235.0,1220,AA,1451,N3CGAA,110.0,115.0,92.0,15.0,20.0,MIA,MSY,674,5.0,13.0,0,N,0,2.0,0.0,0.0,0.0,13.0
3503846,2008,6,3,2,932.0,925,1031.0,1025,AA,1451,N3AKAA,59.0,60.0,37.0,6.0,7.0,TPA,MIA,204,7.0,15.0,0,N,0,,,,,
3503850,2008,6,7,6,1034.0,925,1124.0,1025,AA,1451,N3BMAA,50.0,60.0,36.0,59.0,69.0,TPA,MIA,204,4.0,10.0,0,N,0,0.0,0.0,0.0,0.0,59.0
3503856,2008,6,13,5,1019.0,925,1130.0,1025,AA,1451,N3CEAA,71.0,60.0,38.0,65.0,54.0,TPA,MIA,204,8.0,25.0,0,N,0,0.0,0.0,11.0,0.0,54.0
3503865,2008,6,22,7,938.0,925,1032.0,1025,AA,1451,N3CBAA,54.0,60.0,34.0,7.0,13.0,TPA,MIA,204,5.0,15.0,0,N,0,,,,,
3503868,2008,6,25,3,941.0,925,1038.0,1025,AA,1451,N3CSAA,57.0,60.0,37.0,13.0,16.0,TPA,MIA,204,4.0,16.0,0,N,0,,,,,
3503874,2008,6,1,7,647.0,600,1205.0,1135,AA,1452,N409AA,198.0,215.0,169.0,30.0,47.0,OAK,DFW,1456,15.0,14.0,0,N,0,30.0,0.0,0.0,0.0,0.0
3503875,2008,6,2,1,606.0,600,1132.0,1135,AA,1452,N468AA,206.0,215.0,182.0,-3.0,6.0,OAK,DFW,1456,13.0,11.0,0,N,0,,,,,
3503897,2008,6,24,2,621.0,600,1154.0,1135,AA,1452,N458AA,213.0,215.0,179.0,19.0,21.0,OAK,DFW,1456,9.0,25.0,0,N,0,19.0,0.0,0.0,0.0,0.0
3503902,2008,6,29,7,626.0,600,1154.0,1135,AA,1452,N493AA,208.0,215.0,190.0,19.0,26.0,OAK,DFW,1456,4.0,14.0,0,N,0,19.0,0.0,0.0,0.0,0.0
3503914,2008,6,11,3,1349.0,1340,1820.0,1835,AA,1456,N4YKAA,151.0,175.0,123.0,-15.0,9.0,LAS,DFW,1055,14.0,14.0,0,N,0,,,,,
3503919,2008,6,16,1,1351.0,1340,1834.0,1835,AA,1456,N4XXAA,163.0,175.0,129.0,-1.0,11.0,LAS,DFW,1055,15.0,19.0,0,N,0,,,,,
3503922,2008,6,19,4,1437.0,1340,1915.0,1835,AA,1456,N599AA,158.0,175.0,133.0,40.0,57.0,LAS,DFW,1055,9.0,16.0,0,N,0,0.0,40.0,0.0,0.0,0.0
3503923,2008,6,20,5,1420.0,1340,1854.0,1835,AA,1456,N4WBAA,154.0,175.0,131.0,19.0,40.0,LAS,DFW,1055,10.0,13.0,0,N,0,12.0,0.0,0.0,0.0,7.0
3503927,2008,6,24,2,1355.0,1340,1841.0,1835,AA,1456,N4XJAA,166.0,175.0,129.0,6.0,15.0,LAS,DFW,1055,23.0,14.0,0,N,0,,,,,
3503928,2008,6,25,3,1406.0,1340,1903.0,1835,AA,1456,N568AA,177.0,175.0,130.0,28.0,26.0,LAS,DFW,1055,21.0,26.0,0,N,0,0.0,0.0,2.0,0.0,26.0
3503929,2008,6,26,4,1353.0,1340,1905.0,1835,AA,1456,N4XXAA,192.0,175.0,132.0,30.0,13.0,LAS,DFW,1055,43.0,17.0,0,N,0,13.0,0.0,17.0,0.0,0.0
3503931,2008,6,28,6,1354.0,1340,,1835,AA,1456,N4XVAA,,175.0,,,14.0,LAS,DFW,1055,,20.0,0,N,1,,,,,
3503932,2008,6,29,7,1347.0,1340,1915.0,1835,AA,1456,N4YBAA,208.0,175.0,138.0,40.0,7.0,LAS,DFW,1055,26.0,44.0,0,N,0,0.0,0.0,33.0,0.0,7.0
3503934,2008,6,1,7,1141.0,1135,1243.0,1250,AA,1456,N564AA,62.0,75.0,41.0,-7.0,6.0,LAX,LAS,236,6.0,15.0,0,N,0,,,,,
3503937,2008,6,4,3,1150.0,1135,1257.0,1250,AA,1456,N437AA,67.0,75.0,45.0,7.0,15.0,LAX,LAS,236,7.0,15.0,0,N,0,,,,,
3503941,2008,6,8,7,1145.0,1135,1255.0,1250,AA,1456,N4XNAA,70.0,75.0,39.0,5.0,10.0,LAX,LAS,236,15.0,16.0,0,N,0,,,,,
3503943,2008,6,10,2,1143.0,1135,1252.0,1250,AA,1456,N4YPAA,69.0,75.0,48.0,2.0,8.0,LAX,LAS,236,7.0,14.0,0,N,0,,,,,
3503944,2008,6,11,3,1142.0,1135,1307.0,1250,AA,1456,N4YKAA,85.0,75.0,42.0,17.0,7.0,LAX,LAS,236,14.0,29.0,0,N,0,0.0,0.0,10.0,0.0,7.0
3503946,2008,6,13,5,1146.0,1135,1300.0,1250,AA,1456,N4XDAA,74.0,75.0,46.0,10.0,11.0,LAX,LAS,236,10.0,18.0,0,N,0,,,,,
3503949,2008,6,16,1,1141.0,1135,1300.0,1250,AA,1456,N4XXAA,79.0,75.0,48.0,10.0,6.0,LAX,LAS,236,7.0,24.0,0,N,0,,,,,
3503957,2008,6,24,2,1158.0,1135,1312.0,1250,AA,1456,N4XJAA,74.0,75.0,45.0,22.0,23.0,LAX,LAS,236,7.0,22.0,0,N,0,0.0,0.0,1.0,0.0,21.0
3503958,2008,6,25,3,1219.0,1135,1333.0,1250,AA,1456,N568AA,74.0,75.0,49.0,43.0,44.0,LAX,LAS,236,9.0,16.0,0,N,0,0.0,0.0,0.0,0.0,43.0
3503959,2008,6,26,4,1146.0,1135,1305.0,1250,AA,1456,N4XXAA,79.0,75.0,48.0,15.0,11.0,LAX,LAS,236,13.0,18.0,0,N,0,2.0,0.0,4.0,0.0,9.0
3503964,2008,6,1,7,1428.0,1415,1446.0,1435,AA,1457,N433AA,138.0,140.0,122.0,11.0,13.0,DFW,PHX,868,4.0,12.0,0,N,0,,,,,
3503965,2008,6,2,1,1542.0,1415,1609.0,1435,AA,1457,N520AA,147.0,140.0,124.0,94.0,87.0,DFW,PHX,868,4.0,19.0,0,N,0,5.0,0.0,7.0,0.0,82.0
3503971,2008,6,9,1,1541.0,1415,1633.0,1435,AA,1457,N232AA,172.0,140.0,122.0,118.0,86.0,DFW,PHX,868,5.0,45.0,0,N,0,16.0,0.0,32.0,0.0,70.0
3503975,2008,6,13,5,1449.0,1415,1515.0,1435,AA,1457,N534AA,146.0,140.0,122.0,40.0,34.0,DFW,PHX,868,6.0,18.0,0,N,0,34.0,0.0,6.0,0.0,0.0
3503976,2008,6,15,7,1506.0,1415,1526.0,1435,AA,1457,N200AA,140.0,140.0,120.0,51.0,51.0,DFW,PHX,868,5.0,15.0,0,N,0,50.0,0.0,0.0,0.0,1.0
3503978,2008,6,17,2,1424.0,1415,1448.0,1435,AA,1457,N450AA,144.0,140.0,125.0,13.0,9.0,DFW,PHX,868,6.0,13.0,0,N,0,,,,,
3503979,2008,6,18,3,1500.0,1415,1516.0,1435,AA,1457,N542AA,136.0,140.0,118.0,41.0,45.0,DFW,PHX,868,5.0,13.0,0,N,0,8.0,0.0,0.0,0.0,33.0
3503980,2008,6,19,4,1511.0,1415,1538.0,1435,AA,1457,N4YHAA,147.0,140.0,126.0,63.0,56.0,DFW,PHX,868,6.0,15.0,0,N,0,0.0,56.0,7.0,0.0,0.0
3503981,2008,6,20,5,1520.0,1415,1546.0,1435,AA,1457,N522AA,146.0,140.0,123.0,71.0,65.0,DFW,PHX,868,4.0,19.0,0,N,0,65.0,0.0,6.0,0.0,0.0
3503982,2008,6,22,7,1610.0,1415,1628.0,1435,AA,1457,N531AA,138.0,140.0,119.0,113.0,115.0,DFW,PHX,868,4.0,15.0,0,N,0,113.0,0.0,0.0,0.0,0.0
3503983,2008,6,23,1,1422.0,1415,1439.0,1435,AA,1457,N580AA,137.0,140.0,122.0,4.0,7.0,DFW,PHX,868,3.0,12.0,0,N,0,,,,,
3503987,2008,6,27,5,1428.0,1415,1436.0,1435,AA,1457,N408AA,128.0,140.0,114.0,1.0,13.0,DFW,PHX,868,3.0,11.0,0,N,0,,,,,
3503988,2008,6,29,7,1449.0,1415,1509.0,1435,AA,1457,N517AA,140.0,140.0,120.0,34.0,34.0,DFW,PHX,868,4.0,16.0,0,N,0,34.0,0.0,0.0,0.0,0.0
3503990,2008,6,1,7,1411.0,1355,1725.0,1720,AA,1458,N278AA,134.0,145.0,102.0,5.0,16.0,LAX,DEN,862,6.0,26.0,0,N,0,,,,,
3503991,2008,6,2,1,1417.0,1355,1716.0,1720,AA,1458,N274AA,119.0,145.0,102.0,-4.0,22.0,LAX,DEN,862,6.0,11.0,0,N,0,,,,,
3503993,2008,6,4,3,1406.0,1355,1720.0,1720,AA,1458,N4YGAA,134.0,145.0,107.0,0.0,11.0,LAX,DEN,862,5.0,22.0,0,N,0,,,,,
3503998,2008,6,9,1,1409.0,1355,1731.0,1720,AA,1458,N413AA,142.0,145.0,115.0,11.0,14.0,LAX,DEN,862,16.0,11.0,0,N,0,,,,,
3504004,2008,6,15,7,1402.0,1355,1708.0,1720,AA,1458,N4WYAA,126.0,145.0,105.0,-12.0,7.0,LAX,DEN,862,7.0,14.0,0,N,0,,,,,
3504011,2008,6,22,7,1421.0,1355,1741.0,1720,AA,1458,N547AA,140.0,145.0,114.0,21.0,26.0,LAX,DEN,862,7.0,19.0,0,N,0,4.0,0.0,0.0,0.0,17.0
3504013,2008,6,24,2,1413.0,1355,1729.0,1720,AA,1458,N244AA,136.0,145.0,111.0,9.0,18.0,LAX,DEN,862,8.0,17.0,0,N,0,,,,,
3504016,2008,6,27,5,1402.0,1355,1720.0,1720,AA,1458,N232AA,138.0,145.0,116.0,0.0,7.0,LAX,DEN,862,8.0,14.0,0,N,0,,,,,
3504017,2008,6,28,6,1403.0,1355,1724.0,1720,AA,1458,N518AA,141.0,145.0,118.0,4.0,8.0,LAX,DEN,862,7.0,16.0,0,N,0,,,,,
3504018,2008,6,29,7,1424.0,1355,1739.0,1720,AA,1458,N499AA,135.0,145.0,113.0,19.0,29.0,LAX,DEN,862,5.0,17.0,0,N,0,9.0,0.0,0.0,0.0,10.0
3504020,2008,6,1,7,2235.0,2150,31.0,2355,AA,1459,N279AA,56.0,65.0,42.0,36.0,45.0,ORD,DTW,235,6.0,8.0,0,N,0,36.0,0.0,0.0,0.0,0.0
3504022,2008,6,3,2,2332.0,2150,140.0,2355,AA,1459,N422AA,68.0,65.0,44.0,105.0,102.0,ORD,DTW,235,4.0,20.0,0,N,0,0.0,0.0,3.0,0.0,102.0
3504023,2008,6,4,3,2311.0,2150,108.0,2355,AA,1459,N413AA,57.0,65.0,41.0,73.0,81.0,ORD,DTW,235,6.0,10.0,0,N,0,0.0,0.0,0.0,0.0,73.0
3504024,2008,6,5,4,2301.0,2150,106.0,2355,AA,1459,N420AA,65.0,65.0,43.0,71.0,71.0,ORD,DTW,235,11.0,11.0,0,N,0,0.0,0.0,9.0,0.0,62.0
3504025,2008,6,6,5,41.0,2150,242.0,2355,AA,1459,N576AA,61.0,65.0,38.0,167.0,171.0,ORD,DTW,235,8.0,15.0,0,N,0,0.0,0.0,9.0,0.0,158.0
3504026,2008,6,7,6,2312.0,2150,148.0,2355,AA,1459,N567AA,96.0,65.0,56.0,113.0,82.0,ORD,DTW,235,10.0,30.0,0,N,0,0.0,0.0,113.0,0.0,0.0
3504027,2008,6,8,7,2232.0,2150,50.0,2355,AA,1459,N559AA,78.0,65.0,44.0,55.0,42.0,ORD,DTW,235,8.0,26.0,0,N,0,0.0,0.0,55.0,0.0,0.0
3504028,2008,6,9,1,2216.0,2150,33.0,2355,AA,1459,N459AA,77.0,65.0,44.0,38.0,26.0,ORD,DTW,235,10.0,23.0,0,N,0,0.0,0.0,12.0,0.0,26.0
3504029,2008,6,10,2,2250.0,2150,52.0,2355,AA,1459,N544AA,62.0,65.0,45.0,57.0,60.0,ORD,DTW,235,5.0,12.0,0,N,0,57.0,0.0,0.0,0.0,0.0
3504031,2008,6,12,4,2311.0,2150,139.0,2355,AA,1459,N4WRAA,88.0,65.0,37.0,104.0,81.0,ORD,DTW,235,7.0,44.0,0,N,0,0.0,0.0,32.0,0.0,72.0
3504032,2008,6,13,5,2314.0,2150,113.0,2355,AA,1459,N418AA,59.0,65.0,42.0,78.0,84.0,ORD,DTW,235,7.0,10.0,0,N,0,0.0,7.0,0.0,0.0,71.0
3504034,2008,6,15,7,2254.0,2150,121.0,2355,AA,1459,N528AA,87.0,65.0,39.0,86.0,64.0,ORD,DTW,235,8.0,40.0,0,N,0,32.0,0.0,22.0,0.0,32.0
3504035,2008,6,16,1,2214.0,2150,25.0,2355,AA,1459,N515AA,71.0,65.0,43.0,30.0,24.0,ORD,DTW,235,6.0,22.0,0,N,0,0.0,0.0,17.0,0.0,13.0
3504036,2008,6,17,2,2158.0,2150,2.0,2355,AA,1459,N4WUAA,64.0,65.0,46.0,7.0,8.0,ORD,DTW,235,7.0,11.0,0,N,0,,,,,
3504037,2008,6,18,3,2203.0,2150,6.0,2355,AA,1459,N456AA,63.0,65.0,41.0,11.0,13.0,ORD,DTW,235,7.0,15.0,0,N,0,,,,,
3504038,2008,6,19,4,2218.0,2150,20.0,2355,AA,1459,N549AA,62.0,65.0,40.0,25.0,28.0,ORD,DTW,235,9.0,13.0,0,N,0,0.0,0.0,0.0,0.0,25.0
